7	20	19	19	4.93640995
7	21	20	20	4.69927025
7	22	21	21	4.69927025
7	23	22	22	4.59891987
7	24	23	23	5.16044998
7	25	24	24	5.34366989
7	26	25	25	5.85809994
7	27	26	26	5.34366989
7	28	28	28	5.56816006
7	29	29	29	4.59891987
7	214	29	29	3.88807988
7	213	24	24	4.62908983
7	212	23	23	4.53523016
7	211	22	22	3.55612993
7	210	21	21	4.1248498
7	209	20	20	4.2624898
7	208	19	19	4.40914011
7	207	18	18	3.86490011
7	206	16	16	2.79218006
7	205	15	15	3.53943992
7	204	14	14	2.91536999
7	203	13	13	3.52303004
7	202	12	12	3.52303004
7	201	11	11	2.93325996
7	200	10	10	4.33312988
7	199	9	9	2.1928699
7	198	8	8	3.28143001
7	197	7	7	2.1928699
7	196	6	6	4.16508007
7	195	5	5	3.93612003
7	194	4	4	3.34749007
7	193	3	3	2.19718003
7	192	2	2	1.99664998
7	1.39478004
8	3	2	2	5.05284023
8	4	3	3	5.09214973
8	5	4	4	5.42148972
8	6	5	5	5.36725998
8	7	6	6	5.22027016
8	8	7	7	5.05284023
8	9	8	8	5.17570972
8	10	9	9	5.05284023
8	11	10	10	5.47881985
8	12	11	11	5.22027016
8	13	12	12	5.17570972
8	14	13	13	5.17570972
8	15	14	14	5.13305998
8	16	15	15	5.22027016
8	17	16	16	5.22027016
8	18	17	17	5.60439968
8	19	18	18	5.22027016
8	20	19	19	5.60439968
8	21	20	20	5.36725998
8	22	21	21	5.36725998
8	23	22	22	5.2669096
8	24	23	23	5.82843971
8	25	24	24	6.01165962
8	26	25	25	6.52608967
8	27	26	26	6.01165962
8	28	28	28	6.23614979
8	29	29	29	5.2669096
8	272	29	29	3.14235997
8	271	28	28	4.33954
8	270	25	25	5.14715004
8	269	24	24	5.39671993
8	268	23	23	4.9207201
8	267	22	22	3.40882993
8	266	21	21	3.42384005
8	265	20	20	2.82138991
8	264	19	19	2.83807993
8	263	18	18	3.13667011
8	262	17	17	2.89732003
8	261	16	16	3.4014101
8	260	15	15	2.80905008
8	259	14	14	4.58050013
8	258	13	13	2.65058994
8	257	12	12	2.55949998
8	256	10	10	2.77423
8	255	9	9	3.11423993
8	254	8	8	2.60401011
8	253	7	7	4.67339993
8	252	6	6	4.89454985
8	251	4	4	2.45093989
8	250	3	3	3.37947989
8	249	2	2	2.79282999
8	2.06276989
9	3	2	2	4.65252018
9	4	3	3	4.69183016
9	5	4	4	5.02117014
9	6	5	5	4.96693993
9	7	6	6	4.8199501
9	8	7	7	4.65252018
9	9	8	8	4.77539015
9	10	9	9	4.65252018
9	11	10	10	5.07849979
9	12	11	11	4.8199501
9	13	12	12	4.77539015
9	14	13	13	4.77539015
9	15	14	14	4.73273993
9	16	15	15	4.8199501
9	17	16	16	4.8199501
9	18	17	17	5.2040801
9	19	18	18	4.8199501
9	20	19	19	5.2040801
9	21	20	20	4.96693993
9	22	21	21	4.96693993
9	23	22	22	4.86659002
9	24	23	23	5.42812014
9	25	24	24	5.61134005
9	26	25	25	6.12576962
9	27	26	26	5.61134005
9	28	28	28	5.83582973
9	29	29	29	4.86659002
9	473	29	29	3.96667004
9	472	23	23	3.88585997
9	471	22	22	3.73645997
9	470	21	21	4.32004976
9	469	20	20	4.32004976
9	468	19	19	4.09049988
9	467	18	18	3.72115993
9	466	17	17	3.83353996
9	465	16	16	3.24645996
9	464	15	15	4.24038982
9	463	14	14	2.67280006
9	462	13	13	3.23706007
9	461	12	12	3.52419996
9	460	11	11	2.32549
9	459	10	10	3.60196996
9	458	9	9	2.3612299
9	457	8	8	3.01424003
9	456	7	7	2.21632004
9	455	6	6	3.72115993
9	454	5	5	3.76779008
9	453	4	4	4.51984978
9	452	3	3	2.36513996
9	451	2	2	2.1723299
9	1.66244996
10	3	2	2	4.9651804
10	4	3	3	5.0044899
10	5	4	4	5.33382988
10	6	5	5	5.27960014
10	7	6	6	5.13261032
10	8	7	7	4.9651804
10	9	8	8	5.08804989
10	10	9	9	4.9651804
10	11	10	10	5.39116001
10	12	11	11	5.13261032
10	13	12	12	5.08804989
10	14	13	13	5.08804989
10	15	14	14	5.04540014
10	16	15	15	5.13261032
10	17	16	16	5.13261032
10	18	17	17	5.51673985
10	19	18	18	5.13261032
10	20	19	19	5.51673985
10	21	20	20	5.27960014
10	22	21	21	5.27960014
10	23	22	22	5.17924976
10	24	23	23	5.74077988
10	25	24	24	5.92399979
10	26	25	25	6.43842983
10	27	26	26	5.92399979
10	28	28	28	6.14848995
10	29	29	29	5.17924976
10	74	29	29	3.16587996
10	73	28	28	5.48772001
10	72	26	26	5.20133018
10	71	25	25	4.40192986
10	70	24	24	5.36552
10	69	23	23	3.61891007
10	68	22	22	3.24571991
10	67	21	21	3.25961995
10	66	20	20	3.10386992
10	65	19	19	3.58927011
10	64	18	18	3.92247009
10	63	17	17	3.20489001
10	62	16	16	3.32498002
10	61	15	15	2.59282994
10	60	14	14	2.67547989
10	59	13	13	3.01212001
10	58	12	12	2.94840002
10	57	11	11	4.31852007
10	56	10	10	2.9179101
10	55	9	9	2.9958601
10	54	8	8	2.88849998
10	53	7	7	2.93313003
10	52	6	6	4.31852007
10	51	5	5	3.25961995
10	50	4	4	2.6991899
10	49	3	3	3.30279994
10	48	2	2	3.48752999
10	1.97511005
11	3	2	2	4.42829037
11	4	3	3	4.46759987
11	5	4	4	4.79693985
11	6	5	5	4.74271011
11	7	6	6	4.59572029
11	8	7	7	4.42829037
11	9	8	8	4.55115986
11	10	9	9	4.42829037
11	11	10	10	4.85426998
11	12	11	11	4.59572029
11	13	12	12	4.55115986
11	14	13	13	4.55115986
11	15	14	14	4.50851011
11	16	15	15	4.59572029
11	17	16	16	4.59572029
11	18	17	17	4.97984982
11	19	18	18	4.59572029
11	20	19	19	4.97984982
11	21	20	20	4.74271011
11	22	21	21	4.74271011
11	23	22	22	4.64235973
11	24	23	23	5.20388985
11	25	24	24	5.38710976
11	26	25	25	5.9015398
11	27	26	26	5.38710976
11	28	28	28	5.61159992
11	29	29	29	4.64235973
11	497	29	29	4.00670004
11	496	26	26	4.74799013
11	495	24	24	4.74799013
11	494	22	22	4.00670004
11	493	21	21	4.35761976
11	492	20	20	4.23251009
11	491	19	19	3.55160999
11	490	18	18	3.67791009
11	489	17	17	4.3680501
11	488	16	16	2.63618994
11	487	15	15	2.63618994
11	486	14	14	2.94340992
11	485	13	13	2.8327899
11	484	12	12	3.24468994
11	483	11	11	2.84064007
11	482	10	10	3.52004004
11	481	9	9	2.52452993
11	480	8	8	2.8327899
11	479	7	7	2.61083007
11	478	6	6	3.98174
11	477	5	5	3.73405004
11	476	4	4	3.75348997
11	475	3	3	2.61711001
11	474	2	2	2.23880005
11	1.43822002
12	3	2	2	4.28855038
12	4	3	3	4.32785988
12	5	4	4	4.65719986
12	6	5	5	4.60297012
12	7	6	6	4.4559803
12	8	7	7	4.28855038
12	9	8	8	4.41141987
12	10	9	9	4.28855038
12	11	10	10	4.71452999
12	12	11	11	4.4559803
12	13	12	12	4.41141987
12	14	13	13	4.41141987
12	15	14	14	4.36877012
12	16	15	15	4.4559803
12	17	16	16	4.4559803
12	18	17	17	4.84010983
12	19	18	18	4.4559803
12	20	19	19	4.84010983
12	21	20	20	4.60297012
12	22	21	21	4.60297012
12	23	22	22	4.50261974
12	24	23	23	5.06414986
12	25	24	24	5.24736977
12	26	25	25	5.76179981
12	27	26	26	5.24736977
12	28	28	28	5.47185993
12	29	29	29	4.50261974
12	517	29	29	3.18726993
12	516	22	22	2.98659992
12	515	21	21	3.82226992
12	514	20	20	3.47207999
12	513	19	19	4.29933977
12	512	18	18	3.17453003
12	511	17	17	4.29933977
12	510	16	16	1.71798003
12	509	15	15	3.75224996
12	508	13	13	2.08014989
12	507	12	12	2.80195999
12	506	10	10	4.07453012
12	505	9	9	3.35943007
12	504	8	8	3.16195989
12	503	7	7	2.63872004
12	502	6	6	3.92992997
12	501	5	5	4.01416016
12	500	4	4	3.48925996
12	499	3	3	2.94551992
12	498	2	2	2.77614999
12	1.29848003
13	3	2	2	4.88963032
13	4	3	3	4.92893982
13	5	4	4	5.2582798
13	6	5	5	5.20405006
13	7	6	6	5.05706024
13	8	7	7	4.88963032
13	9	8	8	5.01249981
13	10	9	9	4.88963032
13	11	10	10	5.31560993
13	12	11	11	5.05706024
13	13	12	12	5.01249981
13	14	13	13	5.01249981
13	15	14	14	4.96985006
13	16	15	15	5.05706024
13	17	16	16	5.05706024
13	18	17	17	5.44118977
13	19	18	18	5.05706024
13	20	19	19	5.44118977
13	21	20	20	5.20405006
13	22	21	21	5.20405006
13	23	22	22	5.10369968
13	24	23	23	5.6652298
13	25	24	24	5.84844971
13	26	25	25	6.36287975
13	27	26	26	5.84844971
13	28	28	28	6.07293987
13	29	29	29	5.10369968
13	191	29	29	3.51303005
13	190	22	22	4.43380022
13	189	21	21	4.66469002
13	188	20	20	3.89920998
13	187	19	19	4.94676018
13	186	18	18	3.66469002
13	185	16	16	2.59106994
13	184	15	15	2.94659996
13	183	14	14	2.85454011
13	182	13	13	2.78422999
13	181	12	12	3.12721992
13	180	11	11	2.86466002
13	179	10	10	4.72821999
13	178	9	9	2.63645005
13	177	8	8	2.78422999
13	176	7	7	2.57571006
13	175	6	6	2.42597008
13	174	5	5	3.1540401
13	173	4	4	3.27267003
13	172	3	3	2.64051008
13	171	2	2	2.63645005
13	1.89955997
14	3	2	2	4.74994993
14	4	3	3	4.78925991
14	5	4	4	5.11859989
14	6	5	5	5.06437016
14	7	6	6	4.91737986
14	8	7	7	4.74994993
14	9	8	8	4.8728199
14	10	9	9	4.74994993
14	11	10	10	5.17593002
14	12	11	11	4.91737986
14	13	12	12	4.8728199
14	14	13	13	4.8728199
14	15	14	14	4.83017015
14	16	15	15	4.91737986
14	17	16	16	4.91737986
14	18	17	17	5.30150986
14	19	18	18	4.91737986
14	20	19	19	5.30150986
14	21	20	20	5.06437016
14	22	21	21	5.06437016
14	23	22	22	4.96401978
14	24	23	23	5.52554989
14	25	24	24	5.7087698
14	26	25	25	6.22319984
14	27	26	26	5.7087698
14	28	28	28	5.93325996
14	29	29	29	4.96401978
14	383	29	29	3.23411989
14	382	26	26	5.10535002
14	381	24	24	4.70384979
14	380	23	23	3.59338999
14	379	22	22	4.36392021
14	378	21	21	2.9553299
14	377	20	20	3.14254999
14	376	19	19	4.18830013
14	375	18	18	3.81894994
14	374	17	17	4.86245012
14	373	16	16	2.37449002
14	372	15	15	4.59861994
14	371	14	14	3.01014996
14	370	13	13	3.62202001
14	369	12	12	2.52495003
14	368	11	11	3.22568989
14	367	10	10	4.14527988
14	366	9	9	2.5689199
14	365	8	8	3.21732998
14	364	7	7	2.62867999
14	363	6	6	2.78141999
14	362	5	5	3.37309003
14	361	4	4	3.52316999
14	360	3	3	2.91761994
14	359	2	2	2.5689199
14	1.75987995
15	3	2	2	4.87609005
15	4	3	3	4.91540003
15	5	4	4	5.24474001
15	6	5	5	5.1905098
15	7	6	6	5.04351997
15	8	7	7	4.87609005
15	9	8	8	4.99896002
15	10	9	9	4.87609005
15	11	10	10	5.30206966
15	12	11	11	5.04351997
15	13	12	12	4.99896002
15	14	13	13	4.99896002
15	15	14	14	4.95631027
15	16	15	15	5.04351997
15	17	16	16	5.04351997
15	18	17	17	5.42764997
15	19	18	18	5.04351997
15	20	19	19	5.42764997
15	21	20	20	5.1905098
15	22	21	21	5.1905098
15	23	22	22	5.09015989
15	24	23	23	5.65169001
15	25	24	24	5.83490992
15	26	25	25	6.34933949
15	27	26	26	5.83490992
15	28	28	28	6.0593996
15	29	29	29	5.09015989
15	450	29	29	2.49352002
15	449	28	28	5.00333977
15	448	25	25	5.33108997
15	447	22	22	3.04452991
15	446	21	21	3.44106007
15	445	20	20	3.05695009
15	444	19	19	2.97878003
15	443	18	18	3.4138999
15	442	17	17	4.89494991
15	441	16	16	4.52537012
15	440	15	15	2.43141007
15	439	13	13	2.37294006
15	438	12	12	2.54839993
15	437	10	10	2.87453008
15	436	9	9	3.53742003
15	435	8	8	2.48642993
15	434	7	7	3.37879992
15	433	4	4	2.44488001
15	432	3	3	3.24948001
15	431	2	2	2.91714001
15	1.88601995
16	3	2	2	4.49713993
16	4	3	3	4.53644991
16	5	4	4	4.86578989
16	6	5	5	4.81156015
16	7	6	6	4.66456985
16	8	7	7	4.49713993
16	9	8	8	4.6200099
16	10	9	9	4.49713993
16	11	10	10	4.92312002
16	12	11	11	4.66456985
16	13	12	12	4.6200099
16	14	13	13	4.6200099
16	15	14	14	4.57736015
16	16	15	15	4.66456985
16	17	16	16	4.66456985
16	18	17	17	5.04869986
16	19	18	18	4.66456985
16	20	19	19	5.04869986
16	21	20	20	4.81156015
16	22	21	21	4.81156015
16	23	22	22	4.71120977
16	24	23	23	5.27273989
16	25	24	24	5.4559598
16	26	25	25	5.97038984
16	27	26	26	5.4559598
16	28	28	28	5.68044996
16	29	29	29	4.71120977
16	358	29	29	3.59770012
16	357	28	28	4.9812398
16	356	23	23	4.02095985
16	355	22	22	3.82584
16	354	21	21	3.86602998
16	353	20	20	3.62955999
16	352	19	19	3.69649005
16	351	18	18	3.80633998
16	350	17	17	3.95161009
16	349	16	16	3.39912009
16	348	15	15	3.58213997
16	347	14	14	2.61227012
16	346	13	13	3.38634992
16	345	12	12	3.56681991
16	344	11	11	2.70423007
16	343	10	10	3.6624701
16	342	9	9	2.17742991
16	341	8	8	3.56681991
16	340	7	7	2.28121996
16	339	6	6	3.80633998
16	338	5	5	4.17633009
16	337	4	4	3.88674998
16	336	3	3	2.3419199
16	335	2	2	2.17742991
16	1.50706995
17	3	2	2	5.44422007
17	4	3	3	5.48353004
17	5	4	4	5.81287003
17	6	5	5	5.75864029
17	7	6	6	5.61164999
17	8	7	7	5.44422007
17	9	8	8	5.56709003
17	10	9	9	5.44422007
17	11	10	10	5.87020016
17	12	11	11	5.61164999
17	13	12	12	5.56709003
17	14	13	13	5.56709003
17	15	14	14	5.52443981
17	16	15	15	5.61164999
17	17	16	16	5.61164999
17	18	17	17	5.99577999
17	19	18	18	5.61164999
17	20	19	19	5.99577999
17	21	20	20	5.75864029
17	22	21	21	5.75864029
17	23	22	22	5.65828991
17	24	23	23	6.21982002
17	25	24	24	6.40303993
17	26	25	25	6.91746998
17	27	26	26	6.40303993
17	28	28	28	6.6275301
17	29	29	29	5.65828991
17	117	29	29	3.14980006
17	116	28	28	5.77279997
17	115	26	26	3.29826999
17	114	24	24	3.41533995
17	113	23	23	3.34559989
17	2	22	22	3.14980006
17	112	21	21	3.20677996
17	111	20	20	3.15760994
17	110	19	19	3.12579012
17	109	18	18	3.14593005
17	108	17	17	3.39032006
17	107	15	15	3.19452
17	106	14	14	3.18641996
17	105	13	13	3.09590006
17	104	12	12	3.14206004
17	103	11	11	3.19452
17	102	10	10	3.16546988
17	101	9	9	3.08490992
17	100	8	8	3.19045997
17	99	7	7	3.13055992
17	98	6	6	3.09959006
17	97	5	5	3.11072993
17	96	4	4	3.26285005
17	95	3	3	3.0885601
17	94	2	2	3.22863007
17	2.45414996
18	3	2	2	4.46249008
18	4	3	3	4.50180006
18	5	4	4	4.83114004
18	6	5	5	4.77690983
18	7	6	6	4.62992001
18	8	7	7	4.46249008
18	9	8	8	4.58536005
18	10	9	9	4.46249008
18	11	10	10	4.8884697
18	12	11	11	4.62992001
18	13	12	12	4.58536005
18	14	13	13	4.58536005
18	15	14	14	4.5427103
18	16	15	15	4.62992001
18	17	16	16	4.62992001
18	18	17	17	5.01405001
18	19	18	18	4.62992001
18	20	19	19	5.01405001
18	21	20	20	4.77690983
18	22	21	21	4.77690983
18	23	22	22	4.67655993
18	24	23	23	5.23809004
18	25	24	24	5.42130995
18	26	25	25	5.93573952
18	27	26	26	5.42130995
18	28	28	28	5.64579964
18	29	29	29	4.67655993
18	409	17	17	3.93618011
18	408	14	14	3.28161001
18	407	13	13	3.76884007
18	406	11	11	3.30556011
18	405	9	9	1.94755006
18	404	7	7	1.69123995
18	403	3	3	1.81393003
18	402	2	2	1.39921999
18	1.47241998
19	3	2	2	4.59424019
19	4	3	3	4.63355017
19	5	4	4	4.96289015
19	6	5	5	4.90865993
19	7	6	6	4.76167011
19	8	7	7	4.59424019
19	9	8	8	4.71711016
19	10	9	9	4.59424019
19	11	10	10	5.0202198
19	12	11	11	4.76167011
19	13	12	12	4.71711016
19	14	13	13	4.71711016
19	15	14	14	4.67445993
19	16	15	15	4.76167011
19	17	16	16	4.76167011
19	18	17	17	5.14580011
19	19	18	18	4.76167011
19	20	19	19	5.14580011
19	21	20	20	4.90865993
19	22	21	21	4.90865993
19	23	22	22	4.80831003
19	24	23	23	5.36984015
19	25	24	24	5.55306005
19	26	25	25	6.06748962
19	27	26	26	5.55306005
19	28	28	28	5.77754974
19	29	29	29	4.80831003
19	308	22	22	4.29884005
19	307	21	21	4.19531012
19	306	18	18	3.07470989
19	305	16	16	2.9008801
19	304	15	15	3.07470989
19	303	14	14	2.14422989
19	302	13	13	3.89826989
19	301	12	12	3.27489996
19	300	11	11	4.12059021
19	299	9	9	1.87715006
19	298	8	8	2.50494003
19	297	7	7	2.29866004
19	296	6	6	4.27055979
19	295	5	5	4.19531012
19	294	3	3	2.06893992
19	293	2	2	2.49073005
19	1.60416996
20	3	2	2	4.40544987
20	4	3	3	4.44476032
20	5	4	4	4.7741003
20	6	5	5	4.71987009
20	7	6	6	4.57287979
20	8	7	7	4.40544987
20	9	8	8	4.52832031
20	10	9	9	4.40544987
20	11	10	10	4.83142996
20	12	11	11	4.57287979
20	13	12	12	4.52832031
20	14	13	13	4.52832031
20	15	14	14	4.48567009
20	16	15	15	4.57287979
20	17	16	16	4.57287979
20	18	17	17	4.95701027
20	19	18	18	4.57287979
20	20	19	19	4.95701027
20	21	20	20	4.71987009
20	22	21	21	4.71987009
20	23	22	22	4.61952019
20	24	23	23	5.1810503
20	25	24	24	5.36427021
20	26	25	25	5.87869978
20	27	26	26	5.36427021
20	28	28	28	5.5887599
20	29	29	29	4.61952019
20	292	29	29	3.50770998
20	291	22	22	4.04320002
20	290	21	21	4.24477005
20	289	19	19	3.32663012
20	288	18	18	4.15085983
20	287	16	16	2.72533989
20	286	15	15	2.72533989
20	285	14	14	2.58711004
20	284	13	13	3.22693992
20	283	12	12	4.12141991
20	282	11	11	3.49212003
20	281	10	10	4.31267023
20	280	9	9	2.57468009
20	279	8	8	2.71817994
20	278	7	7	2.4656899
20	277	6	6	3.0369699
20	276	5	5	4.09835005
20	275	4	4	2.90280008
20	274	3	3	2.47125006
20	273	2	2	2.19583011
20	1.41538
21	3	2	2	4.6114502
21	4	3	3	4.65076017
21	5	4	4	4.98010015
